,abb,name,lat,long,coal,oil,gas,nuclear,hydro,bio,wind,solar,geo,other
304,AR,Westside Wastewater Treatment Plant,36.04135,-94.140079,,,,,,,,,,
305,AR,Whillock,35.127591,-92.790273,0,0,0,0,162795,0,0,0,0,0
306,AR,White Bluff,34.4228,-92.1406,8238975,12992.049,0,0,0,0,0,0,0,0
307,AR,White River Lock and Dam 1,35.757401,-91.636887,0,0,0,0,16525,0,0,0,0,0
308,AR,White River Lock and Dam 2,35.744036,-91.765418,0,0,0,0,15785,0,0,0,0,0
309,AR,White River Lock and Dam 3,35.84361,-91.850521,0,0,0,0,17320,0,0,0,0,0
310,AZ,Actus Lend Lease DMAFB,32.1825,-110.863333,0,0,0,0,0,0,0,4023,0,0
311,AZ,AES ES GILBERT,33.446804,-111.956261,,,,,,,,,,
312,AZ,Agua Caliente Solar Project,32.9774,-113.4945,0,0,0,0,0,0,0,723324,0,0
313,AZ,Agua Fria Generating Station,33.5561,-112.2153,0,-19.069,148350.069,0,0,0,0,281,0,0
314,AZ,Amphitheater High School Solar,32.269,-110.975,0,0,0,0,0,0,0,2254,0,0
315,AZ,Apache Solar 1,32.068141,-109.890379,0,0,0,0,0,0,0,49911,0,0
316,AZ,Apache Station,32.0603,-109.8931,623300.195,0,1150042.8,0,0,0,0,0,0,0
317,AZ,APS Saguaro Power Plant,32.5517,-111.3,0,0,109365,0,0,0,0,0,0,0
318,AZ,APS West Phoenix Power Plant,33.4417,-112.1583,0,0,2984982,0,0,0,0,0,0,0
319,AZ,Arizona State University CHP,33.417222,-111.928333,0,0,49149,0,0,0,0,0,0,0
320,AZ,Arizona Western College PV,32.687778,-114.49611,0,0,0,0,0,0,0,8942,0,0
321,AZ,Arlington Valley Energy Facility,33.3417,-112.8897,0,0,2120507,0,0,0,0,0,0,0
322,AZ,Arlington Valley Solar Energy I,33.321667,-112.880555,,,,,,,,,,
323,AZ,Arlington Valley Solar Energy II,33.305,-112.833888,0,0,0,0,0,0,0,335124,0,0
324,AZ,Arzon Solar UASTP Solar Power Station,32.108147,-110.824662,0,0,0,0,0,0,0,96,0,0
325,AZ,Avalon Solar,32.001389,-110.960556,0,0,0,0,0,0,0,77069,0,0
326,AZ,Avalon Solar II,32.000854,-110.958427,0,0,0,0,0,0,0,43262,0,0
327,AZ,Avra Valley Solar,32.371667,-111.282777,0,0,0,0,0,0,0,72166,0,0
328,AZ,AZ State University - Tempe Campus Solar,33.424279,-111.92822,,,,,,,,,,
329,AZ,Badger 1,33.498003,-112.813458,0,0,0,0,0,0,0,40448,0,0
330,AZ,Black Mountain Generating Station,35.0361,-114.1594,0,0,79795,0,0,0,0,0,0,0
331,AZ,Black Mountain Solar LLC,35.0227,-114.1627,0,0,0,0,0,0,0,21080,0,0
332,AZ,Bonnybrooke PV,33.053,-111.34,0,0,0,0,0,0,0,138774,0,0
333,AZ,"Buckeye Generation Center, LLC",33.230833,-112.626389,,,,,,,,,,
334,AZ,Buckeye Union HS District 201,33.419167,-112.576111,0,0,0,0,0,0,0,6972,0,0
335,AZ,Canyon Del Oro High School Solar,32.374,-110.974,0,0,0,0,0,0,0,2919,0,0
336,AZ,Childs,34.351111,-111.700556,,,,,,,,,,
337,AZ,Chino Solar Valley,34.71843,-112.42899,0,0,0,0,0,0,0,44578,0,0
338,AZ,Cholla,34.9394,-110.3033,3612301.2,2588.323,117.433,0,0,0,0,0,0,0
339,AZ,Cogeneration 1,32.229922,-110.952797,0,0,56089.28,0,0,0,0,0,0,0
340,AZ,Cogeneration 2,32.240833,-110.948333,0,0,35412.76,0,0,0,0,0,0,0
341,AZ,Cogenra - TEP,32.101944,-110.813333,0,0,0,0,0,0,0,1920,0,0
342,AZ,"Concord Blue Eagar, LLC",34.11494,-109.37503,,,,,,,,,,
343,AZ,Coolidge Generating Station,32.917399,-111.503327,0,0,155333.92,0,0,0,0,0,0,0
344,AZ,Copper Crossing Energy Center,33.15512,-111.483636,,,,,,,,,,
345,AZ,Copper Crossing Solar LLC,33.160601,-111.484011,0,0,0,0,0,0,0,50089,0,0
346,AZ,Coronado Generating Station,34.5789,-109.2708,3591092.6,6779.448,0,0,0,0,0,0,0,0
347,AZ,Cotton Center Solar,33.034722,-112.661667,0,0,0,0,0,0,0,36792,0,0
348,AZ,Crosscut,33.439375,-111.946052,,,,,,,,,,
349,AZ,Davis Dam,35.197044,-114.570669,0,0,0,0,1103311,0,0,0,0,0
350,AZ,Davis Monthan AFB (AZ) West Airfield,32.17356,-110.899734,0,0,0,0,0,0,0,2536,0,0
351,AZ,De Moss Petrie Generating Station,32.252273,-110.992148,0,0,5154,0,0,0,0,0,0,0
352,AZ,Desert Basin Generating Station,32.9042,-111.7889,0,0,2335543,0,0,0,0,0,0,0
353,AZ,Dolan Springs,35.61,-114.26,,,,,,,,,,
354,AZ,Douglas,31.364122,-109.5538,0,141,0,0,0,0,0,0,0,0
355,AZ,Dry Lake Solar,34.513333,-110.078333,,,,,,,,,,
356,AZ,Dry Lake Wind II LLC,34.6062,-110.1734,0,0,0,0,0,0,113527,0,0,0
357,AZ,Dry Lake Wind LLC,34.6596,-110.2842,0,0,0,0,0,0,110551,0,0,0
358,AZ,East Line Solar,32.84703,-111.565072,,,,,,,,,,
359,AZ,Estrella Mountain PV,33.409803,-112.340297,0,0,0,0,0,0,0,0,0,0
360,AZ,FirstEnergy,33.935833,-113.555,,,,,,,,,,
361,AZ,Foothills Solar Plant,32.64856,-114.428741,0,0,0,0,0,0,0,93025,0,0
362,AZ,Fort Huachuca Solar PV Project,31.555278,-110.35,0,0,0,0,0,0,0,35988,0,0
363,AZ,"Gato Montes Solar, LLC",32.102778,-110.819722,0,0,0,0,0,0,0,8900,0,0
364,AZ,Gila Bend,32.940833,-112.881389,0,0,0,0,0,0,0,96214,0,0
365,AZ,Gila Bend Power Generation Station,32.985977,-112.811009,,,,,,,,,,
366,AZ,Gila River Power Block 2,32.975,-112.694444,0,0,2248005,0,0,0,0,0,0,0
367,AZ,Gila River Power Station,32.975,-112.6944,0,0,6530008,0,0,0,0,0,0,0
368,AZ,"Gilbert Solar Facility I, LLC",33.355862,-111.802355,0,0,0,0,0,0,0,4076,0,0
369,AZ,Gillespie 1,33.026389,-112.665833,0,0,0,0,0,0,0,41594,0,0
370,AZ,Glen Canyon Dam,36.936614,-111.483872,0,0,0,0,3958503,0,0,0,0,0
371,AZ,Glendale Energy Power Plant,33.540324,-112.306361,0,0,0,0,0,14228,0,0,0,0
372,AZ,Gray Hawk Solar,35.3635,-113.8978,0,0,0,0,0,0,0,76076,0,0
373,AZ,Griffith Energy Project,35.054029,-114.133272,0,0,2071721,0,0,0,0,0,0,0
374,AZ,Headgate Rock,34.168264,-114.277356,0,0,0,0,67925,0,0,0,0,0
375,AZ,Hoover Dam (AZ),36.01551,-114.738006,0,0,0,0,1726548,0,0,0,0,0
376,AZ,Horse Mesa,33.5907,-111.344,0,0,0,0,50123,0,0,0,0,0
377,AZ,Hyder II,33.027,-113.3489,0,0,0,0,0,0,0,37062,0,0
378,AZ,Hyder Solar,33.02566,-113.34397,0,0,0,0,0,0,0,37780,0,0
379,AZ,Intel - Ocotillo Campus Solar,33.243261,-111.892354,0,0,0,0,0,0,0,4722,0,0
380,AZ,IRC Generator Facility,36.9708,-112.5264,0,6,0,0,0,0,0,0,0,0
381,AZ,Iron Horse Battery Storage,32.098492,-110.819119,0,0,0,0,0,0,0,3153,0,-370
382,AZ,Irving,34.402222,-111.617222,,,,,,,,,,
383,AZ,Irvington Generating Station,32.16,-110.9047,0,0,1412423,0,0,0,0,0,0,0
384,AZ,Jacobson 5 MW Solar,35.304528,-114.01183,0,0,0,0,0,0,0,7790,0,0
385,AZ,Jewish Community Center PV,33.603056,-111.924722,0,0,0,0,0,0,0,2194,0,0
386,AZ,Kayenta Solar Project,36.771944,-110.263889,0,0,0,0,0,0,0,74615,0,0
387,AZ,Kingman 1,35.145833,-114.0675,0,0,0,0,0,0,24455,0,0,0
388,AZ,Kyrene Generating Station,33.3556,-111.9353,0,0,853210,0,0,0,0,0,0,0
389,AZ,La Paz Solar Tower,33.917222,-114.2675,,,,,,,,,,
390,AZ,La Senita,35.241675,-114.004591,0,0,0,0,0,0,0,2188,0,0
391,AZ,Lake Pleasant WTP,33.820556,-112.24,0,0,0,0,0,0,0,14787,0,0
392,AZ,Luke Solar,33.526111,-112.37944,,,,,,,,,,
393,AZ,Macys Goodyear,33.409063,-112.414596,0,0,0,0,0,0,0,5276.7,0,0
394,AZ,Mesa Solar Array,33.346944,-111.603056,,,,,,,,,,
395,AZ,Mesquite Generating Station,33.345,-112.864167,0,0,5792067,0,0,0,0,0,0,0
396,AZ,Mesquite Solar 1,33.341833,-112.904028,0,0,0,0,0,0,0,415004,0,0
397,AZ,"Mesquite Solar 2, LLC",33.332777,-112.911388,0,0,0,0,0,0,0,285023,0,0
398,AZ,"Mesquite Solar 3, LLC",33.347583,-112.936805,0,0,0,0,0,0,0,445789,0,0
399,AZ,Mohave Electric at Fort Mohave,34.9843,-114.5565,0,0,0,0,0,0,0,39871,0,0
400,AZ,Mormon Flat,33.5536,-111.4431,0,0,0,0,17190,0,0,0,0,0
401,AZ,Navajo Generating Station,36.9047,-111.3886,12994358,23078.932,0,0,0,0,0,0,0,0
402,AZ,"New Harquahala Generating Company, LLC",33.47596,-113.113434,0,0,3815,0,0,0,0,0,0,0
403,AZ,North Loop,32.401,-111.1262,0,0,7898,0,0,0,0,0,0,0
404,AZ,Northwest Regional,33.681944,-112.476666,0,0,0,0,0,23147,0,0,0,0
405,AZ,Novo BioPower Plant,34.503158,-110.334953,0,0,-478.512,0,0,182119.51,0,0,0,0
406,AZ,Ocotillo Power Plant,33.4225,-111.9122,0,0,270760,0,0,0,0,0,0,0
407,AZ,Palo Verde,33.3881,-112.8617,0,0,0,31097259,0,0,0,0,0,0
408,AZ,Paloma Solar,33.021111,-112.661389,0,0,0,0,0,0,0,37861,0,0
409,AZ,Paradise Valley H.S. PV,33.6416,-111.9997,0,0,0,0,0,0,0,2594,0,0
410,AZ,Perrin Ranch Wind LLC,35.415556,-112.271111,0,0,0,0,0,0,212667,0,0,0
411,AZ,Phoenix Airport East Economy Lot,33.4345,-111.9842,0,0,0,0,0,0,0,1954,0,0
412,AZ,Phoenix Airport Rental Car Center,33.43042,-112.04484,0,0,0,0,0,0,0,6090,0,0
413,AZ,"Picture Rocks Solar, LLC",32.369722,-111.242778,0,0,0,0,0,0,0,52539,0,0
414,AZ,Pima Community College,32.166494,-110.816669,0,0,0,0,0,0,0,2798,0,0
415,AZ,Pima Community College - East Campus,32.146142,-110.990639,0,0,0,0,0,0,0,0,0,0
416,AZ,Pima Energy Storage System,32.251647,-110.991333,0,0,0,0,0,0,0,0,0,-514
417,AZ,Pinal Central Energy Center,32.875697,-111.551111,0,0,0,0,0,0,0,50931.33,0,-1652
418,AZ,Prairie Fire,32.116389,-110.82,0,0,0,0,0,0,0,8233,0,0
419,AZ,Prescott Airport,34.6584,-112.4008,0,0,0,0,0,0,0,5542,0,0
420,AZ,Prescott Solar Plant,34.649444,-112.4275,0,0,0,0,0,0,0,14562,0,0
421,AZ,Punkin Center Battery Storage,33.87581,-111.31356,0,0,0,0,0,0,0,0,0,0
422,AZ,Queen Creek Solar Farm,33.2675,-111.612222,0,0,0,0,0,0,0,49557,0,0
423,AZ,RE Ajo 1 LLC,32.367013,-112.831401,0,0,0,0,0,0,0,10135,0,0
424,AZ,RE Bagdad Solar I LLC,34.585833,-113.177222,0,0,0,0,0,0,0,34344,0,0
425,AZ,Red Horse 2,32.286111,-110.088056,0,0,0,0,0,0,68990,157116,0,0
426,AZ,Red Horse III,32.13597,-110.05129,0,0,0,0,0,0,0,81228,0,0
427,AZ,Red Rock,32.551026,-111.289232,0,0,0,0,0,0,0,120005,0,0
428,AZ,Redhawk Generating Facility,33.334562,-112.840641,0,0,3591886,0,0,0,0,0,0,0
429,AZ,Rio Rico Solar,31.5,-111.008056,0,0,0,0,0,0,0,11252,0,0
430,AZ,Roger Road WWTP,32.2894,-111.0331,0,0,0,0,0,0,0,1422,0,0
431,AZ,Roosevelt,33.671104,-111.161786,0,0,0,0,58274,0,0,0,0,0
432,AZ,Saddle Mountain Solar I,33.378333,-113.180833,0,0,0,0,0,0,0,34527,0,0
433,AZ,Sandstone Solar,33.035556,-111.430278,0,0,0,0,0,0,0,123177,0,0
434,AZ,Santan,33.3325,-111.7503,0,0,3752533,0,0,0,0,0,0,0
435,AZ,Solana Generating Station,32.922294,-112.95594,0,0,0,0,0,0,0,776013,0,0
436,AZ,South Consolidated,33.466477,-111.781064,0,0,0,0,0,0,0,0,0,0
437,AZ,"South Point Energy Center, LLC",34.8678,-114.5317,0,0,261151,0,0,0,0,0,0,0
438,AZ,Springerville Generating Station,34.3186,-109.1639,9923570.8,14257.191,0,0,0,0,0,24012,0,0
439,AZ,SR85,33.145,-112.66,0,0,0,0,0,0,0,29690,0,0
440,AZ,Stewart Mountain,33.5661,-111.536,0,0,0,0,25730,0,0,0,0,0
441,AZ,Sulphur Springs,32.0628,-109.919283,0,0,0,0,0,0,0,54435,0,0
442,AZ,"Sun Streams, LLC",33.34884,-112.8348,,,,,,,,,,
443,AZ,Sundance Power Plant,32.9285,-111.5899,0,0,364133,0,0,0,0,0,0,0
444,AZ,T0588 Phoenix - AZ,33.447225,-112.217664,0,0,0,0,0,0,0,2670,0,0
445,AZ,TAA Solar Facility,32.115833,-110.940833,,,,,,,,,,
446,AZ,Tech Park Solar,32.097884,-110.815696,0,0,0,0,0,0,0,13385,0,0
447,AZ,Tri Cities,33.4833,-111.8172,,,,,,,,,,
448,AZ,UASTP I,32.096973,-110.8106,0,0,0,0,0,0,0,2997,0,0
449,AZ,Union HS at Casa Grande,32.936944,-111.738611,0,0,0,0,0,0,0,3219,0,0
450,AZ,University of Arizona - Biosphere 2,32.578011,-110.852608,0,20.508,21.492,0,0,0,0,0,0,0
451,AZ,Valencia,31.363472,-110.931343,0,0,3042,0,0,0,0,0,0,0
452,AZ,Valencia Solar,32.145833,-110.866944,0,0,0,0,0,0,0,24922,0,0
453,AZ,Vista Grande HS at Casa Grande,32.891389,-111.713056,0,0,0,0,0,0,0,3040,0,0
454,AZ,Waddell,33.8447,-112.2714,0,0,0,0,-29888,0,0,0,0,0
455,AZ,Walmart Casa Grande,32.866837,-111.771751,0,0,0,0,0,0,0,1444,0,0
456,AZ,Western Renewable Energy,34.093006,-109.289979,,,,,,,,,,
457,AZ,White Wing Solar,32.994056,-113.508806,,,,,,,,,,
458,AZ,Yucca Power Plant,32.7214,-114.7106,0,3093.585,453683.42,0,0,0,0,0,0,0
459,AZ,Yuma Cogeneration Associates,32.728822,-114.654053,0,0,41296,0,0,0,0,0,0,0
460,CA,1420 Coil Av #C,33.794283,-118.241405,0,0,0,0,0,0,0,2139,0,0
461,CA,2081 Terzian Solar Project,36.67,-119.415833,0,0,0,0,0,0,0,1466,0,0
462,CA,2097 Helton Solar Project,37.352222,-120.506944,0,0,0,0,0,0,0,2365,0,0
463,CA,2127 Harris Solar Project,39.291667,-121.669722,0,0,0,0,0,0,0,2662,0,0
464,CA,2555 E Olympic Bl,34.026944,-118.224167,0,0,0,0,0,0,0,1320,0,0
465,CA,85 A,35.1011,-118.3372,0,0,0,0,0,0,15766,0,0,0
466,CA,85 B,35.1011,-118.3372,0,0,0,0,0,0,18824,0,0,0
467,CA,A G Wishon,37.15105,-119.504724,0,0,0,0,25652,0,0,0,0,0
468,CA,ABEC #2 dba West-Star Dairy,35.472113,-119.432866,0,0,0,0,0,7003,0,0,0,0
469,CA,ABEC #3 dba Lakeview Dairy,35.21426,-119.202974,0,0,0,0,0,6117,0,0,0,0
470,CA,ABEC #4 dba CE&S Dairy,35.17306,-119.116384,0,0,0,0,0,6982,0,0,0,0
471,CA,ABEC Bidart-Old River LLC,35.169722,-119.105556,0,0,0,0,0,11756,0,0,0,0
472,CA,Acorn I Energy Storage LLC,34.196505,-118.931898,,,,,,,,,,
473,CA,"Adelanto Solar II, LLC",34.557222,-117.3775,0,0,0,0,0,0,0,18853,0,0
474,CA,Adelanto Solar Project,34.550833,-117.435277,0,0,0,0,0,0,0,15634,0,0
475,CA,"Adelanto Solar, LLC",34.557222,-117.3775,0,0,0,0,0,0,0,60037,0,0
476,CA,Adera Solar,37.120586,-120.32488,0,0,0,0,0,0,0,42969,0,0
477,CA,Adobe San Jose,37.330556,-121.893056,0,0,8390,0,0,0,0,0,0,0
478,CA,Adobe Solar,35.102778,-118.954444,0,0,0,0,0,0,0,50262,0,0
479,CA,Aera San Ardo Cogen Facility,35.953293,-120.859952,0,0,49041,0,0,0,0,0,0,0
480,CA,Aera South Belridge Cogen Facility,35.4292,-119.6864,,,,,,,,,,
481,CA,Aerojet I,38.613508,-121.162879,0,0,0,0,0,0,0,5028,0,0
482,CA,Aerojet II,38.6086,-121.1703,0,0,0,0,0,0,0,3892,0,0
483,CA,Aerolease,34.189857,-118.451355,0,0,0,0,0,0,0,568,0,0
484,CA,AES Alamitos,33.7688,-118.1009,0,0,958300,0,0,0,0,0,0,0
485,CA,AES Alamitos Energy Center,33.767229,-118.100194,,,,,,,,,,
486,CA,"AES ES ALAMITOS, LLC",33.770202,-118.099665,,,,,,,,,,
487,CA,AES Huntington Beach,33.6439,-117.9792,0,0,319522,0,0,0,0,0,0,0
488,CA,AES Huntington Beach Energy Project,33.645618,-117.979372,,,,,,,,,,
489,CA,AES Redondo Beach,33.8504,-118.395,0,0,274507,0,0,0,0,0,0,0
490,CA,Agnews Power Plant,37.4058,-121.9272,0,0,15801,0,0,0,0,0,0,0
491,CA,Agua Mansa Power,34.0414,-117.3603,0,0,7862,0,0,0,0,0,0,0
492,CA,Aidlin Geothermal Power Plant,38.8339,-122.881,0,0,0,0,0,0,0,0,114165,0
493,CA,Alameda,37.7886,-122.2889,0,0,9563,0,0,0,0,0,0,0
494,CA,Alamo,34.8158,-118.6867,0,0,0,0,52794,0,0,0,0,0
495,CA,Alamo Solar,34.682222,-117.3475,0,0,0,0,0,0,0,52281,0,0
496,CA,Algonquin Power Sanger,36.6842,-119.5522,0,0,176139,0,0,0,0,0,0,0
497,CA,"Algonquin SKIC 10 Solar, LLC",35.126111,-119.243361,0,0,0,0,0,0,0,21766,0,0
498,CA,Algonquin SKIC20 Solar LLC,35.126111,-119.243333,0,0,0,0,0,0,0,48246,0,0
499,CA,Almond,36.21222,-119.91,,,,,,,,,,
500,CA,Almond Power Plant,37.5744,-120.985,0,0,169771,0,0,0,0,0,0,0
501,CA,Alpaugh 50,35.898333,-119.435278,0,0,0,0,0,0,0,121792,0,0
502,CA,Alpaugh North,35.9025,-119.442778,0,0,0,0,0,0,0,48608,0,0
503,CA,Alpine Solar,34.7892,-118.5047,0,0,0,0,0,0,0,161643,0,0
504,CA,Alta Mesa Project Phase IV,33.946389,-116.663333,,,,,,,,,,
505,CA,Alta Powerhouse,39.215979,-120.80355,0,0,0,0,3438,0,0,0,0,0
506,CA,Alta Wind Energy Center I,35.033725,-118.353422,0,0,0,0,0,0,399302,0,0,0
507,CA,Alta Wind Energy Center II,35.023889,-118.295278,0,0,0,0,0,0,349772,0,0,0
508,CA,Alta Wind Energy Center III,35.023889,-118.295278,0,0,0,0,0,0,361029,0,0,0
509,CA,Alta Wind Energy Center IV,35.008611,-118.242222,0,0,0,0,0,0,178715,0,0,0
510,CA,Alta Wind Energy Center V,35.008611,-118.242222,0,0,0,0,0,0,284839,0,0,0
511,CA,Alta Wind VIII,35.026683,-118.234811,0,0,0,0,0,0,270077,0,0,0
512,CA,Alta Wind X,35.06,-118.2,0,0,0,0,0,0,373532,0,0,0
513,CA,Alta Wind XI,35.065,-118.39,0,0,0,0,0,0,261386,0,0,0
514,CA,AltaGas Pomona Energy Inc.,34.059444,-117.774167,0,0,0,0,0,0,0,0,0,-2468
515,CA,AltaGas Ripon Energy Inc.,37.732533,-121.116006,0,0,9868,0,0,0,0,0,0,0
516,CA,Altamont Gas Recovery,37.749308,-121.649866,0,0,0,0,0,40578,0,0,0,0
517,CA,Altamont Midway Ltd,37.7392,-121.4322,,,,,,,,,,
518,CA,Altech III,33.915023,-116.555064,0,0,0,0,0,0,9160,0,0,0
519,CA,Alvarado Hydro Facility,32.7814,-117.0411,,,,,,,,,,
520,CA,Amazon - Patterson PV,37.468888,-121.166326,0,0,0,0,0,0,0,7234,0,0
521,CA,Amazon San Bernardino,34.088408,-117.245839,0,0,7166,0,0,0,0,0,0,0
522,CA,Amedee Geothermal Venture I,40.300833,-120.105,0,0,0,0,0,0,0,0,0,0
523,CA,Ameresco Butte County,39.674,-121.73,0,0,0,0,0,13521,0,0,0,0
524,CA,Ameresco Chiquita Canyon,34.431664,-118.642855,0,0,0,0,0,47566,0,0,0,0
525,CA,Ameresco Forward,37.883406,-121.185104,0,0,0,0,0,31755,0,0,0,0
526,CA,Ameresco Johnson Canyon,36.534167,-121.408611,0,0,0,0,0,10122,0,0,0,0
527,CA,Ameresco Keller Canyon,38.003928,-121.934491,0,0,0,0,0,29784,0,0,0,0
528,CA,Ameresco Ox Mountain,37.5,-122.4,0,0,0,0,0,85173,0,0,0,0
529,CA,Ameresco San Joaquin,38.029722,-120.929722,0,0,0,0,0,33077,0,0,0,0
530,CA,Ameresco Santa Cruz Energy,36.9178,-121.8156,0,0,0,0,0,18925,0,0,0,0
531,CA,Ameresco Vasco Road,37.754444,-121.728889,0,0,0,0,0,33699,0,0,0,0
532,CA,American Canyon Solar,38.160858,-122.214014,,,,,,,,,,
533,CA,"American Kings Solar, LLC",36.24,-119.898,,,,,,,,,,
534,CA,Ampersand Chowchilla Biomass LLC,37.106668,-120.248504,0,0,35.397,0,0,67145.603,0,0,0,0
535,CA,Anaheim Combustion Turbine,33.853542,-117.856286,0,0,38770,0,0,0,0,0,0,0
536,CA,Anaheim Solar Energy Plant,33.8025,-117.919722,0,0,0,0,0,0,0,3332,0,0
537,CA,Angels,38.071944,-120.539444,0,0,0,0,5826,0,0,0,0,0
538,CA,Anheuser-Busch #2,38.233611,-122.0925,0,0,0,0,0,0,3509,0,0,0
539,CA,Antelope Big Sky Ranch,34.694839,-118.28769,0,0,0,0,0,0,0,57292,0,0
540,CA,Antelope DSR 1,34.655556,-118.280722,0,0,0,0,0,0,0,132459,0,0
541,CA,Antelope DSR 2,34.686944,-118.311722,0,0,0,0,0,0,0,14562,0,0
542,CA,Antelope DSR 3,34.736859,-118.304071,,,,,,,,,,
543,CA,Antelope Expansion 1B,34.71611,-118.259161,,,,,,,,,,
544,CA,Antelope Expansion 2,34.744977,-118.309153,0,0,0,0,0,0,0,10259,0,0
545,CA,Antelope Expansion 3A,34.728902,-118.322051,,,,,,,,,,
546,CA,Antelope Expansion 3B,34.720162,-118.322532,,,,,,,,,,
547,CA,"AP North Lake I, LP",33.74,-117.010556,0,0,0,0,0,0,0,46045,0,0
548,CA,APP Prune A-D,37.331666,-122.006686,0,0,0,0,0,0,0,0,0,0
549,CA,Apple Campus 2 Fuel Cell,37.33,-122.01,0,0,0,0,0,30204,0,0,0,0
550,CA,Apple Campus 2 PV,37.33,-122.01,0,0,0,0,0,0,0,3688,0,0
551,CA,Aquamarine,36.189722,-119.904166,,,,,,,,,,
552,CA,Argus Cogen Plant,35.765,-117.3833,281328.14,0,14458.865,0,0,0,0,0,0,0
553,CA,Arrache 4006,34.655,-118.051111,0,0,0,0,0,0,0,2771,0,0
554,CA,Arrache 4013,34.650556,-118.051944,0,0,0,0,0,0,0,4256,0,0
555,CA,Arrache 8083,34.647778,-118.061111,0,0,0,0,0,0,0,4272,0,0
556,CA,Aspiration G,36.552186,-120.352481,0,0,0,0,0,0,0,22152,0,0
557,CA,ASTI,38.761389,-122.975278,0,0,0,0,0,0,0,1419,0,0
558,CA,AT&T Anaheim,33.836439,-117.916893,0,0,10145,0,0,0,0,0,0,0
559,CA,AT&T Holger,37.417638,-121.94453,0,0,10550,0,0,0,0,0,0,0
560,CA,ATT  Kelvin,33.684675,-117.836821,0,0,0,0,0,0,0,0,0,0
561,CA,ATT Van Nyus,34.196324,-118.448225,0,0,8256,0,0,0,0,0,0,0
562,CA,Atwell Island,35.895,-119.510833,0,0,0,0,0,0,0,39778,0,0
563,CA,Atwell Island West Solar,35.815,-119.459722,0,0,0,0,0,0,0,55411,0,0
564,CA,AV Solar Ranch One,34.780278,-118.42444,0,0,0,0,0,0,0,606235,0,0
565,CA,Avenal Park,35.989722,-120.11,0,0,0,0,0,0,0,10547,0,0
566,CA,AVS Lancaster 1,34.748894,-117.973571,0,0,0,0,0,0,0,8752,0,0
567,CA,Axium Modesto Solar,37.734167,-120.995556,0,0,0,0,0,0,0,63929,0,0
568,CA,Azusa,34.1548,-117.9093,0,0,0,0,0,0,0,0,0,0
569,CA,B Braun Medical,33.688721,-117.834793,0,0,40066,0,0,0,0,0,0,0
570,CA,Badger Creek Limited,35.483736,-119.029856,0,0,7556,0,0,0,0,0,0,0
571,CA,Baker Creek Hydroelectric,40.526389,-123.725556,0,0,0,0,3314,0,0,0,0,0
572,CA,Bakersfield 111,35.317551,-118.989894,0,0,0,0,0,0,0,2973,0,0
573,CA,Bakersfield College Solar 01,35.411817,-118.96864,0,0,0,0,0,0,0,2056,0,0
574,CA,Bakersfield Industrial PV 1,35.330032,-118.993119,0,0,0,0,0,0,0,2147,0,0
575,CA,Bakersfield PV 1,35.324982,-118.981522,0,0,0,0,0,0,0,10813,0,0
576,CA,Balch 1,36.909137,-119.087712,0,0,0,0,82440,0,0,0,0,0
577,CA,Balch 2,36.908907,-119.087556,0,0,0,0,403455,0,0,0,0,0
578,CA,Barre Generating Station,33.8073,-117.9832,0,0,33130,0,0,0,0,0,0,0
579,CA,"Bayshore Solar A, LLC",34.667817,-118.298089,0,0,0,0,0,0,0,55219,0,0
580,CA,"Bayshore Solar B, LLC",34.678305,-118.302649,0,0,0,0,0,0,0,55574,0,0
581,CA,"Bayshore Solar C, LLC",34.681338,-118.314087,0,0,0,0,0,0,0,54085,0,0
582,CA,Beacon BESS 1,35.256526,-118.027519,0,0,0,0,0,0,0,0,0,-331
583,CA,Beacon Solar Plant Site 2,35.265833,-117.999167,0,0,0,0,0,0,0,127915,0,0
584,CA,Beacon Solar Plant Site 5,35.248889,-118.034444,0,0,0,0,0,0,0,100039,0,0
585,CA,Bear Canyon Power Plant,38.762968,-122.692915,,,,,,,,,,
586,CA,Bear Creek,40.534454,-121.959109,0,0,0,0,3518,0,0,0,0,0
587,CA,Bear Creek Solar,38.136389,-121.148889,0,0,0,0,0,0,0,3367,0,0
588,CA,Bear Mountain Limited,35.419181,-118.926643,0,0,35766,0,0,0,0,0,0,0
589,CA,Bear Valley,33.166246,-117.016566,0,0,0,0,133,0,0,0,0,0
590,CA,Bear Valley Power Plant,34.2506,-116.9025,0,0,56,0,0,0,0,0,0,0
591,CA,Beardsley,38.202569,-120.076983,0,0,0,0,53455,0,0,0,0,0
592,CA,Belden,40.007445,-121.249438,0,0,0,0,233801,0,0,0,0,0
593,CA,Beringer,38.510833,-122.479722,0,0,0,0,0,0,0,1510.74,0,0
594,CA,Berry Cogen,35.093046,-119.443617,0,0,293027,0,0,0,0,0,0,0
595,CA,Berry Cogen Tanne Hills 18,35.089829,-119.440881,0,0,89956,0,0,0,0,0,0,0
596,CA,Berry NMW Cogens,35.307555,-119.611551,0,0,39305,0,0,0,0,0,0,0
597,CA,Berry Placerita Cogen,34.38407,-118.494882,0,0,295809,0,0,0,0,0,0,0
598,CA,Bidwell Ditch Project,40.8014,-121.4481,0,0,0,0,11596,0,0,0,0,0
599,CA,Big Creek 1,37.2042,-119.2396,0,0,0,0,344767,0,0,0,0,0
